Id,Province/State,country,Lat,Long,Date,ConfirmedCases,Fatalities,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
249,,Algeria,28.0339,1.6596,24-03-2020,264,19,84,66.4,48,79.7,999.9,1003.5,22,0.181844986,0.045878257,12.2,0,0
280,,Andorra,42.5063,1.5218,22-01-2020,0,0,22,26.2,18,41.7,869.7,,21.1,0.807797072,-0.261955315,1.6,0,0
281,,Andorra,42.5063,1.5218,23-01-2020,0,0,23,27.2,20.1,43.9,866,,22.1,0.808553673,-0.330182857,1.5,0,0
282,,Andorra,42.5063,1.5218,24-01-2020,0,0,24,28.7,19.8,41.5,862.6,,24.1,0.826786663,-0.522301216,1.4,0,0
283,,Andorra,42.5063,1.5218,25-01-2020,0,0,25,27.9,19.9,43.2,860.1,,23.7,0.840192159,-0.41341757,1.1,0,0
284,,Andorra,42.5063,1.5218,26-01-2020,0,0,26,28.8,18,42.3,857.8,,26.1,0.894821217,-0.585336008,1.5,0,0
285,,Andorra,42.5063,1.5218,27-01-2020,0,0,27,29.8,19,41.7,855.6,,24.6,0.807130862,-0.799967046,1.9,0,0
286,,Andorra,42.5063,1.5218,28-01-2020,0,0,28,34.8,32.2,40.5,849.2,,31.3,0.868834265,0.827650016,4.5,0.13,0
287,,Andorra,42.5063,1.5218,29-01-2020,0,0,29,34.4,25.3,41.7,853.5,,25.9,0.707655274,0.774009317,5.1,0.05,0
288,,Andorra,42.5063,1.5218,30-01-2020,0,0,30,32.2,22.5,50.7,857.1,,21.7,0.648446889,7.79182642,2,0,0
289,,Andorra,42.5063,1.5218,31-01-2020,0,0,31,35.6,29.3,54,857.8,,31.3,0.841605054,0.643727791,1.2,0,0
290,,Andorra,42.5063,1.5218,01-02-2020,0,0,32,34.9,26.4,48.7,857.8,,32.3,0.901045098,0.832046356,2.6,0,0
291,,Andorra,42.5063,1.5218,02-02-2020,0,0,33,40.4,31.8,52.7,860.7,,36,0.84122248,0.333053244,3.7,0,0
292,,Andorra,42.5063,1.5218,03-02-2020,0,0,34,48,36,56.8,862.3,,27.5,0.44598536,0.124031459,6.6,0.02,0
293,,Andorra,42.5063,1.5218,04-02-2020,0,0,35,37.5,29.8,49.1,854.2,,18.7,0.462120206,0.249426329,7.8,0.01,0
294,,Andorra,42.5063,1.5218,05-02-2020,0,0,36,32,21.9,46.6,861.7,,12.1,0.432088335,inf,2.4,0.03,0
295,,Andorra,42.5063,1.5218,06-02-2020,0,0,37,29.6,20.1,45.1,864.1,,17.4,0.599891962,-0.540595482,1.8,0,0
296,,Andorra,42.5063,1.5218,07-02-2020,0,0,38,28.8,21,49.6,862.7,,18.9,0.66099773,-0.432383325,1.8,0,0
297,,Andorra,42.5063,1.5218,08-02-2020,0,0,39,28.5,20.7,44.2,863.6,,19,0.672032557,-0.397014709,1.6,0,0
298,,Andorra,42.5063,1.5218,09-02-2020,0,0,40,28.6,18.9,46,864.1,,20.7,0.71950354,-0.439356774,1.6,0,0
299,,Andorra,42.5063,1.5218,10-02-2020,0,0,41,43.5,28.2,52.2,857.7,,25.5,0.487307463,0.158874629,6.7,0,0
300,,Andorra,42.5063,1.5218,11-02-2020,0,0,42,39.8,35.1,45.1,854.9,,27.6,0.6133569,0.255472397,7.4,0.01,0
301,,Andorra,42.5063,1.5218,12-02-2020,0,0,43,29.3,21.4,43.7,858.5,,10.8,0.455218276,-0.360205587,2.7,0.15,0
302,,Andorra,42.5063,1.5218,13-02-2020,0,0,44,31.2,19.6,46.9,855.9,,24,0.743659482,-2.145510478,4.3,0,0
303,,Andorra,42.5063,1.5218,14-02-2020,0,0,45,36.4,26.1,53.6,858.4,,18.9,0.486789541,0.3144606,3.1,0.01,0
304,,Andorra,42.5063,1.5218,15-02-2020,0,0,46,32.2,22.3,53.1,864.4,,21.9,0.653942067,7.857857232,1.6,0,0
305,,Andorra,42.5063,1.5218,16-02-2020,0,0,47,33.9,26.2,46.4,864.6,,26.9,0.75242152,1.018969863,1.8,0,0
306,,Andorra,42.5063,1.5218,17-02-2020,0,0,48,36.6,26.4,50.4,861.8,,32.4,0.845628892,0.526668811,2.8,0,0
307,,Andorra,42.5063,1.5218,18-02-2020,0,0,49,33.8,24.1,50,862.7,,17,0.497608221,0.708484154,2.1,0,0
308,,Andorra,42.5063,1.5218,19-02-2020,0,0,50,31.3,21,41.7,861.1,,17.9,0.572020243,-1.893730254,3.8,0,0
309,,Andorra,42.5063,1.5218,20-02-2020,0,0,51,34.2,25.2,51.3,861.1,,23.4,0.642765572,0.760843034,2.1,0,0
310,,Andorra,42.5063,1.5218,21-02-2020,0,0,52,38.1,28,54.7,863,,17.1,0.421373707,0.209963747,3,0,0
311,,Andorra,42.5063,1.5218,22-02-2020,0,0,53,37.4,25.9,56.1,867.8,,26.2,0.636084646,0.348304571,2.1,0,0
312,,Andorra,42.5063,1.5218,23-02-2020,0,0,54,42.7,31.6,62.1,867.1,,27.9,0.554901989,0.188542987,2.9,0,0
313,,Andorra,42.5063,1.5218,24-02-2020,0,0,55,43.6,32.9,63.1,861.4,,24,0.456040108,0.14796624,2.7,0,0
314,,Andorra,42.5063,1.5218,25-02-2020,0,0,56,40,30.7,52.9,850.4,,22.7,0.496417949,0.203175473,4.4,0,0
315,,Andorra,42.5063,1.5218,26-02-2020,0,0,57,30.1,25.2,37.6,845.1,,19.5,0.643110396,-0.747114756,6.2,0.04,0
316,,Andorra,42.5063,1.5218,27-02-2020,0,0,58,27.9,17.1,35.6,848.2,,21.7,0.772458405,-0.380089094,3,0.12,0
317,,Andorra,42.5063,1.5218,28-02-2020,0,0,59,32.9,18.5,50.9,855,,15.4,0.481405267,1.322214744,2.9,0.08,0
318,,Andorra,42.5063,1.5218,29-02-2020,0,0,60,30.9,25,37.4,852.2,,24.2,0.759069162,-1.5734605,1.4,0,0
319,,Andorra,42.5063,1.5218,01-03-2020,0,0,61,36,28.8,45.7,845.3,,31.2,0.824999248,0.57701422,3.2,0.06,0
320,,Andorra,42.5063,1.5218,02-03-2020,1,0,62,31.4,28.2,33.6,837.3,,30.6,0.968096703,-3.754306639,1.7,0.06,0
321,,Andorra,42.5063,1.5218,03-03-2020,1,0,63,29,17.8,38.3,842.2,,11,0.464933318,-0.327070148,4.2,1.1,0
322,,Andorra,42.5063,1.5218,04-03-2020,1,0,64,29.8,16.2,48.2,850,,13.1,0.493634526,-0.489253196,2,0.02,0
323,,Andorra,42.5063,1.5218,05-03-2020,1,0,65,30.5,25.7,34.9,846,,29.9,0.975893393,-1.459582069,2.1,0,0
324,,Andorra,42.5063,1.5218,06-03-2020,1,0,66,29.7,21.2,41.5,842.2,,18.7,0.631718918,-0.596454265,3.1,0.54,0
325,,Andorra,42.5063,1.5218,07-03-2020,1,0,67,26.3,15.1,44.1,853.4,,14.1,0.595406033,-0.197282352,2,0.13,0
326,,Andorra,42.5063,1.5218,08-03-2020,1,0,68,31.5,15.3,51.3,857.1,,17,0.545863008,-2.550542953,2.1,0,0
327,,Andorra,42.5063,1.5218,09-03-2020,1,0,69,33.5,23.5,44.1,853.1,,19.7,0.56538848,0.954443899,2.4,0,0
328,,Andorra,42.5063,1.5218,10-03-2020,1,0,70,38.9,19,54,856.9,,28.1,0.648513628,0.294789198,2.8,0,0
329,,Andorra,42.5063,1.5218,11-03-2020,1,0,71,41,35.1,65.8,860.5,,34.4,0.771121254,0.291670948,2,0,0
330,,Andorra,42.5063,1.5218,12-03-2020,1,0,72,45.7,34.3,62.8,859.3,,33.3,0.615915848,0.183353892,3.3,0,0
331,,Andorra,42.5063,1.5218,13-03-2020,1,0,73,43.1,32.4,57.6,856.1,,32,0.645686943,0.214767357,2.5,0.01,0
332,,Andorra,42.5063,1.5218,14-03-2020,1,0,74,37.1,28.8,53.2,856.2,,24,0.587385211,0.336550663,2.1,0.13,0
333,,Andorra,42.5063,1.5218,15-03-2020,1,0,75,34.2,29.5,38.7,860.1,,31.5,0.897126818,1.061931005,3.1,0,0
334,,Andorra,42.5063,1.5218,16-03-2020,2,0,76,36.5,32.7,44.2,862.9,,33.3,0.880265507,0.558210738,2.2,0,0
335,,Andorra,42.5063,1.5218,17-03-2020,39,0,77,39.4,27.3,59.9,867.1,,28.7,0.651781086,0.281714885,1.7,0,0
336,,Andorra,42.5063,1.5218,18-03-2020,39,0,78,40.4,29.3,56.8,866.3,,30.2,0.666407618,0.263841284,2.8,0,0
337,,Andorra,42.5063,1.5218,19-03-2020,53,0,79,40.8,28.9,58.3,864,,30.5,0.664168849,0.25493809,2.1,0,0
338,,Andorra,42.5063,1.5218,20-03-2020,75,0,80,38.3,30,52.7,860.6,,32.8,0.803651469,0.390793182,1.8,0,0
339,,Andorra,42.5063,1.5218,21-03-2020,88,0,81,40.4,27.3,57,854.9,,29.8,0.655644978,0.259580185,2.4,0,0
340,,Andorra,42.5063,1.5218,22-03-2020,113,1,82,37.1,31.5,41.9,856.3,,36.3,0.968857671,0.555120704,1.8,0.02,0
341,,Andorra,42.5063,1.5218,23-03-2020,133,1,83,30.4,26.6,35.1,859.7,,30.3,0.995943907,-1.390810438,3.5,0,0
342,,Andorra,42.5063,1.5218,24-03-2020,164,1,84,25.8,18.1,33.3,858.7,,23.1,0.893507391,-0.266602252,2.4,0,0
373,,Antigua and Barbuda,17.0608,-61.7964,22-01-2020,0,0,22,76.8,71.8,81.7,11.5,1013.9,67.8,0.735383727,0.203415844,6,0.03,1
374,,Antigua and Barbuda,17.0608,-61.7964,23-01-2020,0,0,23,78.3,74.7,84.2,10.3,1012.7,68.3,0.71165143,0.200273724,5.7,0,0
375,,Antigua and Barbuda,17.0608,-61.7964,24-01-2020,0,0,24,75.5,72.3,84,10.7,1013.1,71.3,0.866925763,0.236403187,3,0.04,1
376,,Antigua and Barbuda,17.0608,-61.7964,25-01-2020,0,0,25,75.5,71.1,82.4,13,1015.4,71.6,0.875883121,0.238845781,1.7,0.09,0
377,,Antigua and Barbuda,17.0608,-61.7964,26-01-2020,0,0,26,74.4,70.3,82.9,12.4,1014.8,71.3,0.899756689,0.242536289,2.6,0.02,1
378,,Antigua and Barbuda,17.0608,-61.7964,27-01-2020,0,0,27,77.1,70.3,83.8,12.8,1015.2,69.7,0.777545913,0.215807406,3.4,1.19,0
379,,Antigua and Barbuda,17.0608,-61.7964,28-01-2020,0,0,28,76.1,69.8,82.8,12.5,1014.9,69.6,0.801322922,0.219940644,3.5,0,0
380,,Antigua and Barbuda,17.0608,-61.7964,29-01-2020,0,0,29,75.9,69.3,84.6,12.6,1015,69.2,0.795663291,0.217910594,2.7,0,0
381,,Antigua and Barbuda,17.0608,-61.7964,30-01-2020,0,0,30,76.3,69.3,84.6,13.3,1015.7,70,0.807009283,0.221989271,3.3,0,0
382,,Antigua and Barbuda,17.0608,-61.7964,31-01-2020,0,0,31,76.5,70.5,83.5,15.1,1017.5,69,0.77439602,0.213490545,4,0,0
383,,Antigua and Barbuda,17.0608,-61.7964,01-02-2020,0,0,32,78,70.5,83.1,15.8,1018.2,69.9,0.759711252,0.213049672,7.1,0,0
384,,Antigua and Barbuda,17.0608,-61.7964,02-02-2020,0,0,33,78.8,74.8,83.5,14.5,1016.9,69.6,0.732102671,0.20725176,6,99.99,1
385,,Antigua and Barbuda,17.0608,-61.7964,03-02-2020,0,0,34,77.6,71.1,84.2,15.7,1018.1,69.1,0.748954717,0.209062538,4,0,0
386,,Antigua and Barbuda,17.0608,-61.7964,04-02-2020,0,0,35,78.2,71.1,84.2,16.5,1018.9,67.8,0.701735989,0.197251728,7.2,0,0
387,,Antigua and Barbuda,17.0608,-61.7964,05-02-2020,0,0,36,78.4,74.3,82.9,16.7,1019.1,69.9,0.749640491,0.211213036,8.4,0.03,1
388,,Antigua and Barbuda,17.0608,-61.7964,06-02-2020,0,0,37,79.2,74.3,83.1,15.9,1018.3,69.5,0.719938233,0.204787139,10.6,0.13,0
389,,Antigua and Barbuda,17.0608,-61.7964,07-02-2020,0,0,38,78.4,73.4,82.4,16.8,1019.2,69.5,0.739365211,0.208317951,10.7,0.04,1
390,,Antigua and Barbuda,17.0608,-61.7964,08-02-2020,0,0,39,78.3,73.4,83.5,16.4,1018.8,67.3,0.687334022,0.193430292,13.4,0.05,0
391,,Antigua and Barbuda,17.0608,-61.7964,09-02-2020,0,0,40,77.2,72.3,82.6,16.8,1019.2,69.2,0.761677534,0.211643254,9.4,0,1
392,,Antigua and Barbuda,17.0608,-61.7964,10-02-2020,0,0,41,78.8,73,82.9,17.6,1020,68.8,0.712131099,0.201597986,10.5,0.21,1
393,,Antigua and Barbuda,17.0608,-61.7964,11-02-2020,0,0,42,78.3,70.3,82.9,17.1,1019.5,68.4,0.714124525,0.200969705,11.5,0.01,1
394,,Antigua and Barbuda,17.0608,-61.7964,12-02-2020,0,0,43,77.7,70.3,82.8,16.4,1018.8,69,0.743877013,0.207884666,11.5,0.44,1
395,,Antigua and Barbuda,17.0608,-61.7964,13-02-2020,0,0,44,78.2,74.3,82.6,15.6,1018,67.9,0.704179527,0.197938585,12.6,0.09,0
396,,Antigua and Barbuda,17.0608,-61.7964,14-02-2020,0,0,45,77,72.1,82.6,15.8,1018.2,70.3,0.796455952,0.220805884,11.4,0.44,1
397,,Antigua and Barbuda,17.0608,-61.7964,15-02-2020,0,0,46,76.5,71.8,82.2,15.6,1018,71.2,0.83536788,0.230299664,10.9,0.73,1
398,,Antigua and Barbuda,17.0608,-61.7964,16-02-2020,0,0,47,77.1,71.8,82,14.4,1016.8,70.1,0.788343116,0.218804163,11.2,0.04,1
399,,Antigua and Barbuda,17.0608,-61.7964,17-02-2020,0,0,48,76.5,72,82,14.2,1016.7,69.7,0.793354597,0.218717169,10.4,0.14,1
400,,Antigua and Barbuda,17.0608,-61.7964,18-02-2020,0,0,49,78.1,72,82.4,15.5,1017.9,68.3,0.716415688,0.20114259,11.7,0.16,0
401,,Antigua and Barbuda,17.0608,-61.7964,19-02-2020,0,0,50,77.7,75.2,82.4,15.2,1017.6,68.1,0.721028434,0.201499378,11.6,0,1
402,,Antigua and Barbuda,17.0608,-61.7964,20-02-2020,0,0,51,77.2,72.5,82.2,14.7,1017.1,66.7,0.698304651,0.194034171,11.2,0.02,1
403,,Antigua and Barbuda,17.0608,-61.7964,21-02-2020,0,0,52,77.5,72.5,82.6,14,1016.4,66.7,0.691327354,0.192754825,8.8,0,0
404,,Antigua and Barbuda,17.0608,-61.7964,22-02-2020,0,0,53,77.4,71.6,85.1,13.3,1015.7,68,0.725774526,0.202127601,4.7,99.99,1
405,,Antigua and Barbuda,17.0608,-61.7964,23-02-2020,0,0,54,76.4,71.1,85.1,13,1015.4,67.1,0.727380501,0.200306635,3.8,0,0
406,,Antigua and Barbuda,17.0608,-61.7964,24-02-2020,0,0,55,75.7,68.7,84.7,13.3,1015.7,69.6,0.812186593,0.22195383,4.3,0,0
407,,Antigua and Barbuda,17.0608,-61.7964,25-02-2020,0,0,56,78.1,68.7,83.1,13.8,1016.2,69.4,0.744225928,0.20895066,6.8,0,0
408,,Antigua and Barbuda,17.0608,-61.7964,26-02-2020,0,0,57,76,72.5,83.1,13.8,1016.1,69.2,0.792989703,0.217415343,7.3,0.06,1
409,,Antigua and Barbuda,17.0608,-61.7964,27-02-2020,0,0,58,77.1,72.5,82.6,14.4,1016.8,66.3,0.690921022,0.191764719,7.2,0.13,0
410,,Antigua and Barbuda,17.0608,-61.7964,28-02-2020,0,0,59,77.6,70,83.1,14.9,1017.3,68.3,0.72848307,0.203348101,6.5,0,0
411,,Antigua and Barbuda,17.0608,-61.7964,29-02-2020,0,0,60,77.1,70.2,83.8,15.6,1018,69.8,0.780232882,0.216553173,5,0,0
412,,Antigua and Barbuda,17.0608,-61.7964,01-03-2020,0,0,61,76.8,70.5,83.8,15.7,1018.1,68.6,0.756091303,0.209143805,5.4,0.06,1
413,,Antigua and Barbuda,17.0608,-61.7964,02-03-2020,0,0,62,77.7,70.5,83.1,15,1017.4,66.9,0.691530246,0.193255782,7.3,0.07,1
414,,Antigua and Barbuda,17.0608,-61.7964,03-03-2020,0,0,63,77.9,73,82.8,15.1,1017.5,67.6,0.703885224,0.197164626,8.9,0.05,1
415,,Antigua and Barbuda,17.0608,-61.7964,04-03-2020,0,0,64,78.7,73,83.5,16,1018.4,68.8,0.714505714,0.202029673,8.5,0,0
416,,Antigua and Barbuda,17.0608,-61.7964,05-03-2020,0,0,65,78.5,73.8,83.5,16.8,1019.2,67.6,0.689935614,0.194620567,8.2,0,0
417,,Antigua and Barbuda,17.0608,-61.7964,06-03-2020,0,0,66,78.5,75.2,82.4,16.4,1018.8,68,0.699597666,0.197346088,8.5,99.99,1
418,,Antigua and Barbuda,17.0608,-61.7964,07-03-2020,0,0,67,78.4,73.9,83.5,13.8,1016.2,68.2,0.70682528,0.199149746,9.3,0,0
419,,Antigua and Barbuda,17.0608,-61.7964,08-03-2020,0,0,68,77.9,71.1,83.5,14.3,1016.7,65.1,0.644959492,0.180658995,6.5,0,0
420,,Antigua and Barbuda,17.0608,-61.7964,09-03-2020,0,0,69,78,71.1,83.5,16.8,1019.2,64.2,0.622757933,0.174643159,9.1,99.99,1
421,,Antigua and Barbuda,17.0608,-61.7964,10-03-2020,0,0,70,78.7,73.4,82.4,16.1,1018.5,66.7,0.664186921,0.18780181,11.3,0,1
422,,Antigua and Barbuda,17.0608,-61.7964,11-03-2020,0,0,71,77.9,73.2,83.3,13.5,1015.9,68.1,0.716225982,0.200621385,8.4,0.33,0
423,,Antigua and Barbuda,17.0608,-61.7964,12-03-2020,0,0,72,77.9,72.1,82.9,11.5,1013.9,67.8,0.708798768,0.198540955,7.8,0,1
424,,Antigua and Barbuda,17.0608,-61.7964,13-03-2020,1,0,73,78,71.6,82.4,12.9,1015.3,69.1,0.739011028,0.207244603,6.1,0.22,1
425,,Antigua and Barbuda,17.0608,-61.7964,14-03-2020,1,0,74,78.7,72.3,84.4,13.4,1015.8,69.1,0.721962643,0.204138153,5.6,0,0
426,,Antigua and Barbuda,17.0608,-61.7964,15-03-2020,1,0,75,75.7,68.2,84.4,12.8,1015.2,68.7,0.787298758,0.215152499,5.4,0.42,1
427,,Antigua and Barbuda,17.0608,-61.7964,16-03-2020,1,0,76,74.8,64.4,82.4,12.6,1015,65.4,0.723357407,0.19579655,4.1,0,0
428,,Antigua and Barbuda,17.0608,-61.7964,17-03-2020,1,0,77,75.5,64.8,84,13.2,1015.5,67.5,0.760272968,0.207319889,4.9,0.04,0
429,,Antigua and Barbuda,17.0608,-61.7964,18-03-2020,1,0,78,78.7,67.8,84.4,14.8,1017.2,68.7,0.712035253,0.201331139,8,0,0
430,,Antigua and Barbuda,17.0608,-61.7964,19-03-2020,1,0,79,78.9,75.6,84.4,15.9,1018.3,68.8,0.709765302,0.201168139,10.3,0,0
431,,Antigua and Barbuda,17.0608,-61.7964,20-03-2020,1,0,80,76.8,70.2,84,16.2,1018.7,67.7,0.732830887,0.202709699,10.8,0.35,1
432,,Antigua and Barbuda,17.0608,-61.7964,21-03-2020,1,0,81,77.2,69.6,82.8,15.1,1017.5,67.7,0.723070798,0.200915807,12.5,0.09,1
433,,Antigua and Barbuda,17.0608,-61.7964,22-03-2020,1,0,82,75.5,69.6,83.1,15.5,1017.9,69.3,0.809251279,0.220675852,11.3,0.32,1
434,,Antigua and Barbuda,17.0608,-61.7964,23-03-2020,3,0,83,76.8,71.2,82.9,17.1,1019.5,69.1,0.769293893,0.212795798,11.6,0.25,1
435,,Antigua and Barbuda,17.0608,-61.7964,24-03-2020,3,0,84,75.4,71.6,82.9,16,1018.4,70.4,0.843377025,0.229735467,10.4,0.6,1
466,,Argentina,-38.4161,-63.6167,22-01-2020,0,0,22,77.4,60.1,94.6,5.2,1014.8,57.2,0.494598093,0.137745157,6.6,0,0
467,,Argentina,-38.4161,-63.6167,23-01-2020,0,0,23,82.1,64.4,96.6,1.7,1011.2,60.5,0.47668697,0.140592227,11.8,0,0
468,,Argentina,-38.4161,-63.6167,24-01-2020,0,0,24,79.5,72.5,97.7,998.3,1007.8,60.3,0.515716431,0.147229171,13.7,0.01,1
469,,Argentina,-38.4161,-63.6167,25-01-2020,0,0,25,73.3,65.1,84.6,998.8,1008.4,50.5,0.443863766,0.118332359,10.2,0,0
470,,Argentina,-38.4161,-63.6167,26-01-2020,0,0,26,68.8,56.1,84.2,0.7,1010.4,48.2,0.475195829,0.121830729,12.4,0,0
471,,Argentina,-38.4161,-63.6167,27-01-2020,0,0,27,64.8,45.3,83.8,8.1,1018,40.3,0.403739165,0.10099904,5.7,0,0
472,,Argentina,-38.4161,-63.6167,28-01-2020,0,0,28,76.5,60.8,91.2,996.4,1006,48.9,0.37520155,0.10343801,16.9,0,1
473,,Argentina,-38.4161,-63.6167,29-01-2020,0,0,29,66.8,51.8,93.6,2.5,1012.2,49.6,0.536919741,0.135788537,7.4,0.02,0
474,,Argentina,-38.4161,-63.6167,30-01-2020,0,0,30,71.7,50.2,90.7,4.1,1013.9,44.9,0.379443765,0.099643883,12.2,0,0
475,,Argentina,-38.4161,-63.6167,31-01-2020,0,0,31,77.9,66.9,92.1,999.7,1009.2,49,0.359361255,0.100660342,14,0,0
476,,Argentina,-38.4161,-63.6167,01-02-2020,0,0,32,83.6,69.4,101.1,997.6,1007.1,55.4,0.377352612,0.113502386,13.1,0,0
477,,Argentina,-38.4161,-63.6167,02-02-2020,0,0,33,77.9,68.2,101.8,2.6,1012.2,51.8,0.398953828,0.111750581,14.7,0,0
478,,Argentina,-38.4161,-63.6167,03-02-2020,0,0,34,81,66.4,97.9,0.4,1009.9,59.1,0.470033706,0.136700055,13.4,99.99,1
479,,Argentina,-38.4161,-63.6167,04-02-2020,0,0,35,76.1,70.9,99.1,999.9,1009.4,62.7,0.629394937,0.172751239,7.7,0,1
480,,Argentina,-38.4161,-63.6167,05-02-2020,0,0,36,71.1,61.5,83.3,2.1,1011.8,64.2,0.786585536,0.20546254,8.4,0.03,1
481,,Argentina,-38.4161,-63.6167,06-02-2020,0,0,37,70.3,64,83.3,3.4,1013.1,64.4,0.814233546,0.211238645,14.1,0.01,1
482,,Argentina,-38.4161,-63.6167,07-02-2020,0,0,38,67.3,58.3,79.2,9.1,1018.9,58.3,0.726651966,0.184355979,8.3,0,0
483,,Argentina,-38.4161,-63.6167,08-02-2020,0,0,39,66.3,57.9,79.5,11,1020.9,56.4,0.702354309,0.177095441,10.7,0,0
484,,Argentina,-38.4161,-63.6167,09-02-2020,0,0,40,62.1,48.2,75.6,14.2,1024.2,49.4,0.628908341,0.155819383,8,0,0
485,,Argentina,-38.4161,-63.6167,10-02-2020,0,0,41,65.8,48.7,84,12.7,1022.6,48,0.523587163,0.131648081,7.3,0,0
486,,Argentina,-38.4161,-63.6167,11-02-2020,0,0,42,72.2,53.2,86.9,9.7,1019.5,48.8,0.432403513,0.114072908,8.1,0,0
487,,Argentina,-38.4161,-63.6167,12-02-2020,0,0,43,76.8,60.8,91.8,2.8,1012.4,54.6,0.458967004,0.126955706,15.6,0,0
488,,Argentina,-38.4161,-63.6167,13-02-2020,0,0,44,72.1,65.8,91.9,0.9,1010.5,62.8,0.72337809,0.190658595,9.2,0.55,1
489,,Argentina,-38.4161,-63.6167,14-02-2020,0,0,45,70.9,53.6,86.9,999.6,1009.3,51.9,0.50756528,0.132350094,9.1,0,1
490,,Argentina,-38.4161,-63.6167,15-02-2020,0,0,46,77.4,63.1,92.1,994.8,1004.3,48.5,0.35861622,0.099874319,13.1,0,0
491,,Argentina,-38.4161,-63.6167,16-02-2020,0,0,47,78.3,67.5,92.3,994.6,1004.1,48.5,0.347994231,0.097932917,9.9,0,0
492,,Argentina,-38.4161,-63.6167,17-02-2020,0,0,48,71.6,67.3,91.8,994.6,1004.1,58.3,0.626361564,0.164337526,11.3,0,0
493,,Argentina,-38.4161,-63.6167,18-02-2020,0,0,49,67.8,51.4,84.2,0.7,1010.4,46.2,0.456125206,0.116108453,8.7,0.01,1
494,,Argentina,-38.4161,-63.6167,19-02-2020,0,0,50,69.9,61.9,84.7,999.5,1009.2,43.5,0.382569749,0.098925924,13.2,0,0
495,,Argentina,-38.4161,-63.6167,20-02-2020,0,0,51,60.7,45.3,78.8,10.9,1020.8,39.2,0.447336753,0.110575968,11.3,0,0
496,,Argentina,-38.4161,-63.6167,21-02-2020,0,0,52,60.1,50.9,73.9,17.3,1027.3,44.5,0.561082809,0.138641748,11.7,0,0
497,,Argentina,-38.4161,-63.6167,22-02-2020,0,0,53,60.8,40.5,82,15.3,1025.4,41.7,0.491290397,0.121452768,5.1,0,0
498,,Argentina,-38.4161,-63.6167,23-02-2020,0,0,54,71,55,86.5,4.6,1014.4,49.6,0.464268645,0.121165156,13.6,0,0
499,,Argentina,-38.4161,-63.6167,24-02-2020,0,0,55,72.7,65.5,88.7,994.7,1004.4,50.2,0.447980397,0.118739395,18.3,0,0
500,,Argentina,-38.4161,-63.6167,25-02-2020,0,0,56,62.9,47.1,80.6,0.9,1010.7,45.7,0.53155497,0.131986904,6.8,0,0
501,,Argentina,-38.4161,-63.6167,26-02-2020,0,0,57,67.1,49.1,87.1,4.7,1014.6,43.3,0.418342889,0.105999442,9.3,0,0
502,,Argentina,-38.4161,-63.6167,27-02-2020,0,0,58,74.3,60.4,92.1,1,1010.6,47.8,0.38771144,0.104403414,11.5,0,0
503,,Argentina,-38.4161,-63.6167,28-02-2020,0,0,59,72.8,59,93.7,4.6,1014.3,52.9,0.493560503,0.13094559,10.3,0,0
504,,Argentina,-38.4161,-63.6167,29-02-2020,0,0,60,76.1,53.6,90.5,7.7,1017.3,56.8,0.509196619,0.139760175,11.6,0.08,1
505,,Argentina,-38.4161,-63.6167,01-03-2020,0,0,61,79.9,61,100,5.9,1015.6,59.2,0.489204533,0.14034372,7.1,0,0
506,,Argentina,-38.4161,-63.6167,02-03-2020,0,0,62,86.3,72.9,101.5,5.3,1014.7,52.9,0.315312256,0.098390057,15.4,0,0
507,,Argentina,-38.4161,-63.6167,03-03-2020,1,0,63,83.4,71.2,99.1,4.8,1014.3,53.2,0.350342044,0.105098888,10.1,0,0
508,,Argentina,-38.4161,-63.6167,04-03-2020,1,0,64,81.6,62.6,97.5,6,1015.5,54.9,0.395624054,0.115937824,8.6,0,0
509,,Argentina,-38.4161,-63.6167,05-03-2020,1,0,65,79.4,65.3,98.2,6.8,1016.3,55.3,0.431749368,0.123108513,7.6,0,0
510,,Argentina,-38.4161,-63.6167,06-03-2020,2,0,66,81.2,63.9,95.9,4.1,1013.6,58.5,0.456949483,0.133230568,7.2,0,0
511,,Argentina,-38.4161,-63.6167,07-03-2020,8,0,67,81.1,71.8,96.3,997.3,1006.8,60.2,0.487373808,0.141921847,14.1,0,0
512,,Argentina,-38.4161,-63.6167,08-03-2020,12,1,68,70.3,63.7,91,999.8,1009.5,51.8,0.516225338,0.13392563,8.6,0,0
513,,Argentina,-38.4161,-63.6167,09-03-2020,12,1,69,66,49.3,81.7,9.2,1019.1,47.7,0.514079964,0.129400824,9.9,0,0
514,,Argentina,-38.4161,-63.6167,10-03-2020,17,1,70,71.6,59.4,85.6,9,1018.8,43.7,0.36364558,0.095409135,15,0,0
515,,Argentina,-38.4161,-63.6167,11-03-2020,19,1,71,73.2,66.6,87.1,0.3,1009.9,60.4,0.63961283,0.170351655,11.4,0,0
516,,Argentina,-38.4161,-63.6167,12-03-2020,19,1,72,74.7,61.9,95,999.9,1009.5,61.1,0.62329176,0.168535216,11.9,99.99,1
517,,Argentina,-38.4161,-63.6167,13-03-2020,31,2,73,77,66.2,95,999.4,1009,65.2,0.667017159,0.184920852,11,0.47,1
518,,Argentina,-38.4161,-63.6167,14-03-2020,34,2,74,68.8,54.5,94.1,5.9,1015.6,47.9,0.469852402,0.120460781,9.5,0,0
